Date,Name,Year,Letterboxd URI,Rating
2019-01-14,A Star Is Born,1937,https://boxd.it/1Acy,4
2019-01-14,Aashiqui 2,2013,https://boxd.it/5One,2.5
2019-01-19,Grizzly Man,2005,https://boxd.it/2ag2,3.5
2019-01-19,Bumblebee,2018,https://boxd.it/f21O,4
2019-01-21,Parched,2015,https://boxd.it/bQii,4
2019-01-21,Eighth Grade,2018,https://boxd.it/hDMG,3.5
2019-01-21,Tootsie,1982,https://boxd.it/1YkG,3.5
2019-01-26,A Star Is Born,1954,https://boxd.it/25I6,3
2019-01-27,A Dog's Way Home,2019,https://boxd.it/ioRy,2.5
2019-01-27,Fyre,2019,https://boxd.it/kP0g,3
2019-01-28,If Beale Street Could Talk,2018,https://boxd.it/gGhu,5
2019-01-28,Pelé: Birth of a Legend,2016,https://boxd.it/7dFE,3
2019-01-31,Shopkins Chef Club,2016,https://boxd.it/eVKs,1
2019-02-03,The Ballad of Buster Scruggs,2018,https://boxd.it/jB2q,3
2019-02-03,Green Book,2018,https://boxd.it/hErk,3
2019-02-04,Roma,2018,https://boxd.it/f69M,3.5
2019-02-04,Shoplifters,2018,https://boxd.it/ifY6,5
2019-02-05,BlacKkKlansman,2018,https://boxd.it/hxL8,4
2019-02-08,Three O'Clock High,1987,https://boxd.it/1Qog,3
2019-02-09,The Ring Two,2005,https://boxd.it/1Wy2,2
2019-02-09,The Peanuts Movie,2015,https://boxd.it/6Jci,3.5
2019-02-11,The Favourite,2018,https://boxd.it/d2hI,3.5
2019-02-19,Never Goin' Back,2018,https://boxd.it/hDQe,3.5
2019-02-19,Mirai,2018,https://boxd.it/h2Hu,3.5
2019-02-24,A Star Is Born,2018,https://boxd.it/aXgc,3
2019-02-24,Life After Beth,2014,https://boxd.it/7bqM,3
2019-02-26,A Nightmare on Elm Street: The Dream Child,1989,https://boxd.it/1WWe,2
2019-02-27,Sleepless in Seattle,1993,https://boxd.it/29re,3.5
2019-02-27,Lady and the Tramp II: Scamp's Adventure,2001,https://boxd.it/1Hgi,2.5
2019-02-28,Serial Mom,1994,https://boxd.it/1Tty,3.5
2019-02-28,Tower,2016,https://boxd.it/dg60,3.5
2019-03-03,Lovesong,2016,https://boxd.it/cSSY,3
2019-03-03,The Lego Movie 2: The Second Part,2019,https://boxd.it/8BAU,4
2019-03-04,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/5a9w,4
2019-03-10,Freddy's Dead: The Final Nightmare,1991,https://boxd.it/1Uea,2.5
2019-03-10,New Nightmare,1994,https://boxd.it/1TsU,3
2019-03-12,Captain Marvel,2019,https://boxd.it/9vSA,4.5
2019-03-14,Happy Death Day 2U,2019,https://boxd.it/ixt6,2
2019-03-14,Knowing,2009,https://boxd.it/1Pmy,1.5
2019-03-17,Rings,2017,https://boxd.it/1NQ2,1.5
2019-03-17,The Howling,1981,https://boxd.it/1Uce,2.5
2019-03-17,Longtime Companion,1989,https://boxd.it/12Sg,4
2019-03-21,Final Destination,2000,https://boxd.it/1YrC,2.5
2019-03-23,Us,2019,https://boxd.it/gnV6,4
2019-03-24,Final Destination 2,2003,https://boxd.it/1YSS,3
2019-03-29,To Kill a Mockingbird,1962,https://boxd.it/2a2E,4.5
2019-04-02,Alita: Battle Angel,2019,https://boxd.it/e0rS,2.5
2019-04-02,Final Destination 3,2006,https://boxd.it/1Z40,3
2019-04-12,Pet Sematary,2019,https://boxd.it/4W0q,3
2019-04-12,The Man Who Killed Don Quixote,2018,https://boxd.it/9rkY,4
2019-04-14,The Final Destination,2009,https://boxd.it/1EmW,1.5
2019-04-15,Unicorn Store,2017,https://boxd.it/f05u,3.5
2019-04-20,Shazam!,2019,https://boxd.it/8WBu,3.5
2019-04-25,Missing Link,2019,https://boxd.it/gn0O,3.5
2019-04-29,Lez Bomb,2018,https://boxd.it/j6Zm,3
2019-05-02,The House with a Clock in Its Walls,2018,https://boxd.it/gARw,3
2019-05-02,Not Another Teen Movie,2001,https://boxd.it/1TWq,3
2019-05-02,Lightning Bug,2004,https://boxd.it/1fri,3
2019-05-02,Booksmart,2019,https://boxd.it/igNS,5
2019-05-05,Life Partners,2014,https://boxd.it/7HvO,2.5
2019-05-07,Final Destination 5,2011,https://boxd.it/r1k,3
2019-05-09,The Town That Dreaded Sundown,1976,https://boxd.it/J3I,2
2019-05-13,Pokémon Detective Pikachu,2019,https://boxd.it/fVA0,4
2019-05-13,Avengers: Endgame,2019,https://boxd.it/9vE4,3
2019-05-13,Savage,2018,https://boxd.it/lLsC,3.5
2019-05-19,Akira,1988,https://boxd.it/2b1i,3.5
2019-05-19,Wine Country,2019,https://boxd.it/izJU,2.5
2019-05-19,Summertime,2015,https://boxd.it/8htk,3.5
2019-05-25,Child's Play,1988,https://boxd.it/1VTo,3.5
2019-05-26,Child's Play 2,1990,https://boxd.it/1Uqq,3
2019-05-27,Rafiki,2018,https://boxd.it/iMFc,4
2019-05-28,John Wick,2014,https://boxd.it/7dEc,3.5
2019-05-28,John Wick: Chapter 2,2017,https://boxd.it/ayGu,3.5
2019-05-31,The Little Mermaid II: Return to the Sea,2000,https://boxd.it/1V88,1.5
2019-06-01,The Little Mermaid: Ariel's Beginning,2008,https://boxd.it/1PEs,1.5
2019-06-02,Women Who Kill,2016,https://boxd.it/drNY,3
2019-06-03,Crank,2006,https://boxd.it/27MY,1.5
2019-06-03,Crank: High Voltage,2009,https://boxd.it/1MPs,1
2019-06-10,Friday the 13th,1980,https://boxd.it/24fs,3.5
2019-06-10,John Wick: Chapter 3 - Parabellum,2019,https://boxd.it/gmFw,3
2019-06-10,Rocketman,2019,https://boxd.it/iehK,4
2019-06-13,Child's Play 3,1991,https://boxd.it/1Uqg,2.5
2019-06-16,Friday the 13th Part III,1982,https://boxd.it/1XX8,2.5
2019-06-16,Friday the 13th Part 2,1981,https://boxd.it/1XXC,3
2019-06-17,Dark Phoenix,2019,https://boxd.it/anyO,3
2019-06-17,Aladdin,2019,https://boxd.it/eSjy,3.5
2019-06-20,Old Yeller,1957,https://boxd.it/1AeE,3.5
2019-06-21,Men in Black 3,2012,https://boxd.it/103U,3
2019-06-22,Godzilla,2014,https://boxd.it/47OE,2.5
2019-06-22,Savage Sam,1963,https://boxd.it/EAC,1.5
2019-06-23,Always Be My Maybe,2019,https://boxd.it/iB2y,3
2019-06-23,"O Brother, Where Art Thou?",2000,https://boxd.it/2b3I,4.5
2019-06-24,Godzilla: King of the Monsters,2019,https://boxd.it/cY7Y,3.5
2019-06-28,Lethal Weapon 4,1998,https://boxd.it/29dw,2
2019-06-29,The Jackal,1997,https://boxd.it/23MA,2
2019-06-29,Flatliners,1990,https://boxd.it/28D4,3
2019-07-02,Chaplin,1992,https://boxd.it/1WgW,2
2019-07-02,The Dead Don't Die,2019,https://boxd.it/juZg,3
2019-07-04,Toy Story 4,2019,https://boxd.it/9ALu,3.5
2019-07-14,Murder Party,2007,https://boxd.it/1PTM,3
2019-07-14,Bad Times at the El Royale,2018,https://boxd.it/fSA2,3.5
2019-07-15,The Last Black Man in San Francisco,2019,https://boxd.it/iWAw,4
2019-07-17,Friday the 13th: The Final Chapter,1984,https://boxd.it/1XWO,3.5
2019-07-19,The Mighty Kong,1998,https://boxd.it/9814,1.5
2019-07-21,Night Watch,2004,https://boxd.it/25SK,3
2019-07-22,Cinderella II: Dreams Come True,2002,https://boxd.it/1OIe,2
2019-07-22,Cinderella III: A Twist in Time,2007,https://boxd.it/1KMw,3
2019-07-23,Bird Karma,2018,https://boxd.it/itLA,5
2019-07-23,The Missing Scarf,2013,https://boxd.it/7jJW,5
2019-07-24,Yesterday,2019,https://boxd.it/iF7M,2.5
2019-07-26,The Time Traveler's Wife,2009,https://boxd.it/1xH4,1.5
2019-07-26,White Oleander,2002,https://boxd.it/1UUg,3
2019-07-27,My Sister's Keeper,2009,https://boxd.it/1Xh2,1.5
2019-07-31,Friday the 13th: A New Beginning,1985,https://boxd.it/1XWE,2
2019-07-31,Straight Talk,1992,https://boxd.it/18FW,3
2019-08-02,Kickboxer,1989,https://boxd.it/1WMy,3
2019-08-02,Bloodsport,1988,https://boxd.it/1Tee,3
2019-08-04,Crawl,2019,https://boxd.it/iwYi,3
2019-08-06,Once Upon a Time… in Hollywood,2019,https://boxd.it/gH0O,4
2019-08-08,The Lion King,2019,https://boxd.it/eSjI,1.5
2019-08-09,The Angry Birds Movie,2016,https://boxd.it/4PBu,0.5
2019-08-10,Police Story,1985,https://boxd.it/1Zhe,4
2019-08-12,Midsommar,2019,https://boxd.it/jhxe,4
2019-08-12,Infinity Train,2019,,4.5
2019-08-14,Millennium Actress,2001,https://boxd.it/1fK0,4
2019-08-18,Police Story 2,1988,https://boxd.it/1VtU,3.5
2019-08-18,Scary Stories to Tell in the Dark,2019,https://boxd.it/eJTW,3.5
2019-08-19,Dora and the Lost City of Gold,2019,https://boxd.it/i1VW,3.5
2019-08-21,The Angry Birds Movie 2,2019,https://boxd.it/gdL6,3
2019-08-22,Friday the 13th Part VI: Jason Lives,1986,https://boxd.it/1WM4,3
2019-08-24,Good Boys,2019,https://boxd.it/iW1G,3.5
2019-08-24,Tillie's Punctured Romance,1914,https://boxd.it/1zQs,3.5
2019-08-24,The Kid,1921,https://boxd.it/1X5U,4
2019-08-31,Pocahontas II: Journey to a New World,1998,https://boxd.it/1Ptu,2
2019-09-04,Blades of Glory,2007,https://boxd.it/1Xrm,3
2019-09-07,Ready or Not,2019,https://boxd.it/kOf0,3.5
2019-09-09,It Chapter Two,2019,https://boxd.it/h10u,3
2019-09-23,The Night Stalker,1972,https://boxd.it/1Mom,3
2019-09-23,Griff the Invisible,2010,https://boxd.it/duM,3
2019-09-23,Harriet the Spy,1996,https://boxd.it/16ui,2
2019-09-23,Scooby-Doo! and the Cyber Chase,2001,https://boxd.it/1LTy,2.5
2019-09-23,Friday the 13th Part VIII: Jason Takes Manhattan,1989,https://boxd.it/1WDm,1.5
2019-09-29,Hustlers,2019,https://boxd.it/jIBM,4
2019-09-29,Peter Pan Live!,2014,https://boxd.it/94MK,2
2019-10-03,The Blob,1958,https://boxd.it/1ZKA,3.5
2019-10-05,Five Course Meal,2018,https://boxd.it/m5RW,1
2019-10-05,The Blob,1988,https://boxd.it/1YgY,4
2019-10-06,In Fabric,2018,https://boxd.it/h2sY,4
2019-10-06,The Thing,1982,https://boxd.it/294O,4.5
2019-10-06,Under the Skin,2013,https://boxd.it/3mDa,2
2019-10-13,Re-Animator,1985,https://boxd.it/28hM,3
2019-10-19,Village of the Damned,1960,https://boxd.it/1T7C,3.5
2019-10-20,Halloweentown II: Kalabar's Revenge,2001,https://boxd.it/1e98,2.5
2019-10-25,The Addams Family,2019,https://boxd.it/hhYg,3
2019-10-27,Village of the Damned,1995,https://boxd.it/1Suq,3
2019-10-27,They Live,1988,https://boxd.it/20lm,4
2019-10-27,Frankenstein,1931,https://boxd.it/25Te,4
2019-10-27,The Lighthouse,2019,https://boxd.it/icFU,4.5
2019-10-28,Misery,1990,https://boxd.it/28gY,4
2019-10-28,The Dead Zone,1983,https://boxd.it/1U6g,3
2019-11-05,The Tingler,1959,https://boxd.it/1t1y,3
2019-11-09,Jojo Rabbit,2019,https://boxd.it/iEBG,4.5
2019-11-09,Zombieland: Double Tap,2019,https://boxd.it/bgb6,2.5
2019-11-10,Abominable,2019,https://boxd.it/fiPq,3.5
2019-11-10,Jason X,2001,https://boxd.it/1TM6,2.5
2019-11-11,A Nightmare on Elm Street,2010,https://boxd.it/1zdg,2
2019-11-12,Friday the 13th,2009,https://boxd.it/1QAw,1.5
2019-11-14,Detention,2011,https://boxd.it/2cHk,3
2019-11-16,Descendants 2,2017,https://boxd.it/eJMG,1.5
2019-11-16,Descendants 3,2019,https://boxd.it/ijcg,1.5
2019-11-17,Maleficent: Mistress of Evil,2019,https://boxd.it/eSig,3
2019-11-17,Flashdance,1983,https://boxd.it/2abG,3
2019-11-18,Fear and Loathing in Las Vegas,1998,https://boxd.it/27Xs,3
2019-11-21,Kinky Boots,2005,https://boxd.it/1KfC,3
2019-11-21,Charlie's Angels,2019,https://boxd.it/gogo,3.5
2019-11-21,Joseph and the Amazing Technicolor Dreamcoat,1999,https://boxd.it/1xYu,2
2019-11-23,A Silent Voice,2016,https://boxd.it/d99c,4
2019-11-24,Virus,1999,https://boxd.it/1YII,2
2019-11-24,Children Who Chase Lost Voices,2011,https://boxd.it/2M6k,2.5
2019-11-24,Halloween,2007,https://boxd.it/27u6,1.5
2019-11-27,Noelle,2019,https://boxd.it/gdzE,1.5
2019-11-28,Cat People,1942,https://boxd.it/1vG4,3.5
2019-12-03,A League of Their Own,1992,https://boxd.it/1UdG,3.5
2019-12-05,Frozen II,2019,https://boxd.it/aPvo,4
2019-12-08,Last Christmas,2019,https://boxd.it/k38G,2.5
2019-12-08,Parasite,2019,https://boxd.it/hTha,5
2019-12-14,Wendy and Lucy,2008,https://boxd.it/1Zx2,4
2019-12-16,Dark Waters,2019,https://boxd.it/kaYu,4
2019-12-16,Support the Girls,2018,https://boxd.it/ghHs,3.5
2019-12-16,Knives Out,2019,https://boxd.it/jWEA,3.5
2019-12-20,Miracle on 34th Street,1947,https://boxd.it/1SRu,4
2019-12-22,Eight Crazy Nights,2002,https://boxd.it/1Qjg,1
2019-12-24,Blinded by the Light,2019,https://boxd.it/jrYO,3.5
2020-01-06,Klaus,2019,https://boxd.it/ipoi,4
2020-01-08,Cats,2019,https://boxd.it/jydK,0.5
2020-01-12,Uncut Gems,2019,https://boxd.it/gXGc,3.5
2020-01-12,Little Women,1994,https://boxd.it/1YiU,4
2020-01-12,Star Wars: The Rise of Skywalker,2019,https://boxd.it/5xlK,3.5
2020-01-13,1917,2019,https://boxd.it/jj4y,4
2020-01-19,A Beautiful Day in the Neighborhood,2019,https://boxd.it/i7vA,4.5
2020-01-19,Little Women,2019,https://boxd.it/aSVk,4
2020-01-20,Paul Blart: Mall Cop,2009,https://boxd.it/1NQw,0.5
2020-01-20,The Host,2006,https://boxd.it/28ZY,3.5
2020-01-26,Weathering with You,2019,https://boxd.it/kPxE,4
2020-01-26,Marriage Story,2019,https://boxd.it/hJAw,2.5
2020-01-27,Legends of the Hidden Temple,2016,https://boxd.it/f1Ma,3
2020-02-02,Snow Day,2000,https://boxd.it/1M8o,2.5
2020-02-02,Candyman,1992,https://boxd.it/1Ys6,3.5
2020-02-02,Bad Boys,1995,https://boxd.it/1XVG,3
2020-02-09,I Lost My Body,2019,https://boxd.it/lAYs,3
2020-02-09,The Two Popes,2019,https://boxd.it/k8Xk,4
2020-02-10,Joker,2019,https://boxd.it/h4cS,0.5
2020-02-23,Candyman: Farewell to the Flesh,1995,https://boxd.it/1ViM,3
2020-02-25,Candyman: Day of the Dead,1999,https://boxd.it/1RTu,1
2020-02-27,Sonic the Hedgehog,2020,https://boxd.it/gdK8,3
2020-02-27,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/hSyO,4
2020-02-28,Fantasy Island,2020,https://boxd.it/jEVy,1.5
2020-02-29,Pokémon: Mewtwo Strikes Back - Evolution,2019,https://boxd.it/kZu6,1.5
2020-03-01,Bad Boys II,2003,https://boxd.it/1ZuW,2.5
2020-03-08,Steel Magnolias,1989,https://boxd.it/1Vd8,3
2020-03-10,The Invisible Man,1933,https://boxd.it/1VoK,4
2020-03-13,Tokyo Godfathers,2003,https://boxd.it/1Qg2,4.5
2020-03-13,Hansel and Gretel Get Baked,2013,https://boxd.it/59fy,2
2020-03-16,Onward,2020,https://boxd.it/io92,3
2020-03-20,The Lazarus Effect,2015,https://boxd.it/7anW,2
2020-03-20,Rest Stop,2006,https://boxd.it/1XGc,2
2020-03-20,Octopus,2000,https://boxd.it/YQg,1.5
2020-03-21,Octopus 2: River of Fear,2001,https://boxd.it/XwY,1
2020-03-21,All That Jazz,1979,https://boxd.it/1JB8,4
2020-03-21,The Gay and Wondrous Life of Caleb Gallo,2016,https://boxd.it/npHY,4
2020-03-23,The Town,2010,https://boxd.it/1zyS,3.5
2020-03-25,The Scorpion King,2002,https://boxd.it/1YWA,2.5
2020-03-26,The Land Before Time: The Great Valley Adventure,1994,https://boxd.it/1L3s,2
2020-04-01,The Wicker Man,1973,https://boxd.it/1KnG,4.5
2020-04-01,The Wicker Man,2006,https://boxd.it/1XZS,2
2020-04-02,The Purge,2013,https://boxd.it/4Xg0,1.5
2020-04-02,The Purge: Anarchy,2014,https://boxd.it/71zk,3
2020-04-04,Okja,2017,https://boxd.it/dvXe,4.5
2020-04-04,The Purge: Election Year,2016,https://boxd.it/ae5I,2.5
2020-04-06,The First Purge,2018,https://boxd.it/fJfk,2.5
2020-04-08,Shrek the Musical,2013,https://boxd.it/dhSk,1
2020-04-18,The Gay Deceivers,1969,https://boxd.it/69qI,3
2020-04-19,All Cheerleaders Die,2013,https://boxd.it/6ipk,2.5
2020-04-21,Bathtubs Over Broadway,2018,https://boxd.it/iEjC,4
2020-04-22,Chef,2014,https://boxd.it/6lCG,3
2020-04-23,The Hitch-Hiker,1953,https://boxd.it/ZjC,3.5
2020-04-26,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,4.5
2020-04-29,"Scream, Queen! My Nightmare on Elm Street",2019,https://boxd.it/apAW,4
2020-05-01,Hedwig and the Angry Inch,2001,https://boxd.it/1Qfe,3.5
2020-05-02,The Fly,1958,https://boxd.it/1T1E,3.5
2020-05-03,The Fly,1986,https://boxd.it/1YIe,3
2020-05-04,The Half of It,2020,https://boxd.it/m0T4,4
2020-05-04,Crocodile,2000,https://boxd.it/11J8,0.5
2020-05-04,Blood Surf,2000,https://boxd.it/1pNS,0.5
2020-05-04,P.S.,2004,https://boxd.it/1w1Q,1
2020-05-07,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,https://boxd.it/1VQa,1.5
2020-05-07,The Ghost & Mr. Chicken,1966,https://boxd.it/1QnC,3
2020-05-11,Something to Talk About,1995,https://boxd.it/1H2U,1
2020-05-11,Hard Promises,1991,https://boxd.it/39x4,1
2020-05-11,Ace in the Hole,1951,https://boxd.it/1vXk,4
2020-05-11,Attack of the 50 Foot Woman,1958,https://boxd.it/1Gq2,3.5
2020-05-11,The Wasp Woman,1959,https://boxd.it/1rxW,2
2020-05-12,The House That Cried Murder,1973,https://boxd.it/2Yk4,3
2020-05-12,Blood Song,1982,https://boxd.it/30fU,2
2020-05-15,Shrooms,2007,https://boxd.it/1O3A,1
2020-05-15,Blues Brothers 2000,1998,https://boxd.it/1Tx6,2
2020-05-15,Hide and Seek,2005,https://boxd.it/1UEi,1.5
2020-05-17,Scoob!,2020,https://boxd.it/dqh8,3
2020-05-17,Jaws 2,1978,https://boxd.it/2a54,2
2020-05-18,Jaws 3-D,1983,https://boxd.it/1Idu,1.5
2020-05-18,Jaws: The Revenge,1987,https://boxd.it/2a4U,1.5
2020-05-19,Raising Arizona,1987,https://boxd.it/2avQ,4
2020-05-19,Jumanji: The Next Level,2019,https://boxd.it/ixu4,3
2020-05-24,Underworld,2003,https://boxd.it/2aHs,2
2020-05-28,Underworld: Evolution,2006,https://boxd.it/29v6,2
2020-05-29,Constantine,2005,https://boxd.it/2a7E,3
2020-05-30,The Rage: Carrie 2,1999,https://boxd.it/20ZG,2
2020-05-31,Carrie,2002,https://boxd.it/20Zw,2
2020-05-31,The Lady Vanishes,1938,https://boxd.it/29ea,4
2020-06-03,Cutthroat Island,1995,https://boxd.it/28OG,2
2020-06-07,Hellboy,2004,https://boxd.it/28HK,3.5
2020-06-09,Mystery Science Theater 3000: The Movie,1996,https://boxd.it/25Pm,3
2020-06-09,Carrie,2013,https://boxd.it/4kC2,2
2020-06-10,Seven Samurai,1954,https://boxd.it/2axi,4
2020-06-10,The Magnificent Seven,1960,https://boxd.it/29bA,3
2020-06-12,The Magnificent Seven,2016,https://boxd.it/aZAy,2
2020-06-14,13th,2016,https://boxd.it/elNg,4.5
2020-06-14,Rich and Strange,1931,https://boxd.it/1bry,1.5
2020-06-14,Secret Agent,1936,https://boxd.it/26lW,3
2020-06-15,Waking Life,2001,https://boxd.it/1Zdc,2.5
2020-06-17,The Watermelon Woman,1996,https://boxd.it/RRc,4
2020-06-19,Daughters of the Dust,1991,https://boxd.it/2dkw,3.5
2020-06-19,The Bride of Frankenstein,1935,https://boxd.it/2aPc,4
2020-06-21,Dracula,1931,https://boxd.it/2b34,3.5
2020-06-21,Drácula,1931,https://boxd.it/146I,4
2020-06-25,Calamity Jane,1953,https://boxd.it/1OJw,3
2020-06-25,Little Women,1933,https://boxd.it/12RC,3.5
2020-06-25,Black Girl,1966,https://boxd.it/3jIQ,4
2020-06-25,Victor Frankenstein,2015,https://boxd.it/6JqY,3
2020-06-26,Gods and Monsters,1998,https://boxd.it/25Ty,3
2020-06-28,Dirty Computer,2018,https://boxd.it/iLhe,4.5
2020-06-28,Champagne,1928,https://boxd.it/1bro,3
2020-06-28,Blackmail,1929,https://boxd.it/2aao,3
2020-06-28,Pride,2014,https://boxd.it/6TwM,4
2020-06-29,Bless Their Little Hearts,1983,https://boxd.it/4qI6,3.5
2020-07-01,Set It Off,1996,https://boxd.it/1YMg,3.5
2020-07-01,Sinbad the Sailor,1947,https://boxd.it/UpA,2
2020-07-01,"20,000 Leagues Under the Sea",1954,https://boxd.it/2aXq,3.5
2020-07-01,Black Panthers,1968,https://boxd.it/4BCe,4
2020-07-01,The 7th Voyage of Sinbad,1958,https://boxd.it/1M4w,2.5
2020-07-01,Captain Kidd's Treasure,1938,https://boxd.it/kwa2,2
2020-07-01,Earth vs. the Flying Saucers,1956,https://boxd.it/1Htw,3
2020-07-01,Mysterious Island,1961,https://boxd.it/1FUA,3.5
2020-07-01,Losing Ground,1982,https://boxd.it/8jau,3
2020-07-02,Top Hat,1935,https://boxd.it/25MW,3.5
2020-07-04,Domésticas,2001,https://boxd.it/208C,4
2020-07-04,Day Bye... Bye Day,1997,https://boxd.it/r1rU,3
2020-07-05,Howard the Duck,1986,https://boxd.it/1VHW,2
2020-07-07,Panic Room,2002,https://boxd.it/2490,3
2020-07-07,The Money Pit,1986,https://boxd.it/1Wc6,3
2020-07-07,Mystery of the Wax Museum,1933,https://boxd.it/1gJW,3.5
2020-07-08,House of Wax,1953,https://boxd.it/1GGE,3
2020-07-09,Gaslight,1944,https://boxd.it/1PYs,4
2020-07-09,The Bat,1959,https://boxd.it/1bSE,3
2020-07-10,Hamilton,2020,https://boxd.it/kmvE,4
2020-07-11,I Married a Witch,1942,https://boxd.it/1uJG,3.5
2020-07-14,The Lives of Others,2006,https://boxd.it/2a4A,4
2020-07-14,The Boondock Saints II: All Saints Day,2009,https://boxd.it/1A0i,2
2020-07-15,Overdrawn at the Memory Bank,1984,https://boxd.it/3WiC,1
2020-07-16,Time of the Apes,1987,https://boxd.it/KIi,0.5
2020-07-16,Palm Springs,2020,https://boxd.it/lCXQ,4
2020-07-18,Meet Me in St. Louis,1944,https://boxd.it/29j0,4.5
2020-07-18,Day Watch,2006,https://boxd.it/272G,2
2020-07-18,The Thirteenth Chair,1929,https://boxd.it/3JQ2,3
2020-07-18,Freaks,1932,https://boxd.it/2b3o,4
2020-07-18,Mark of the Vampire,1935,https://boxd.it/1ozK,3
2020-07-18,The Sidehackers,1969,https://boxd.it/1jNs,1
2020-07-19,Train to Busan,2016,https://boxd.it/dSQU,4
2020-07-20,Rio Bravo,1959,https://boxd.it/2aE4,3.5
2020-07-20,High Sierra,1941,https://boxd.it/1r7k,3.5
2020-07-20,The Haunting,1999,https://boxd.it/1Tpw,2
2020-07-22,Rebel Without a Cause,1955,https://boxd.it/2aQu,3.5
2020-07-22,Blade,1998,https://boxd.it/1a8A,3
2020-07-23,Blade II,2002,https://boxd.it/1agO,3
2020-07-24,Blade: Trinity,2004,https://boxd.it/1a8q,1.5
2020-07-26,Catch-22,1970,https://boxd.it/1WrK,4
2020-07-26,The Wild,2006,https://boxd.it/1Xz6,0.5
2020-07-28,The Transporter,2002,https://boxd.it/24Nu,3.5
2020-07-30,Transporter 2,2005,https://boxd.it/1YWq,2.5
2020-07-30,Transporter 3,2008,https://boxd.it/1QhE,1.5
2020-07-30,The Thin Man,1934,https://boxd.it/25gw,4
2020-07-31,Guys and Dolls,1955,https://boxd.it/23Mq,3.5
2020-07-31,Spies in Disguise,2019,https://boxd.it/fjf4,2
2020-08-02,Unleashed,2005,https://boxd.it/1Xgy,2.5
2020-08-02,The Warriors,1979,https://boxd.it/1TLC,3
2020-08-02,Easy Virtue,1928,https://boxd.it/1bre,3
2020-08-02,Jamaica Inn,1939,https://boxd.it/1hXq,3
2020-08-02,The Lodger: A Story of the London Fog,1927,https://boxd.it/26m6,3.5
2020-08-02,"Sherlock, Jr.",1924,https://boxd.it/298m,4
2020-08-04,Ball of Fire,1941,https://boxd.it/1ms8,3.5
2020-08-04,Double Indemnity,1944,https://boxd.it/297I,4
2020-08-04,The Ring,1927,https://boxd.it/1br4,3
2020-08-04,Young and Innocent,1937,https://boxd.it/26lM,3
2020-08-05,Amazon Women on the Moon,1987,https://boxd.it/22Is,3.5
2020-08-05,The Old Guard,2020,https://boxd.it/jY2e,3.5
2020-08-08,Flash Gordon,1980,https://boxd.it/257a,3
2020-08-08,Birdman of Alcatraz,1962,https://boxd.it/29kM,4
2020-08-08,The Haunting of Molly Hartley,2008,https://boxd.it/1Nti,2
2020-08-08,The Exorcism of Molly Hartley,2015,https://boxd.it/bTSy,1
2020-08-09,Yes or No,2010,https://boxd.it/cK,3
2020-08-09,Limelight,1952,https://boxd.it/1osa,4
2020-08-09,The Great Dictator,1940,https://boxd.it/29ic,4
2020-08-14,Hitler Lives,1945,https://boxd.it/74vK,0.5
2020-08-14,City Lights,1931,https://boxd.it/29ki,3.5
2020-08-14,Man on Fire,2004,https://boxd.it/1Yvk,3
2020-08-16,Your Job in Germany,1945,https://boxd.it/eNW6,1
2020-08-16,Picnic at Hanging Rock,1975,https://boxd.it/1UQe,4
2020-08-16,Mold!,2012,https://boxd.it/4suA,2
2020-08-16,Crook's Tour,1940,https://boxd.it/3dyK,3
2020-08-18,Good Will Hunting,1997,https://boxd.it/2ahY,4.5
2020-08-19,Juno and the Paycock,1930,https://boxd.it/K5U,1
2020-08-19,Freeheld,2015,https://boxd.it/9OzM,3
2020-08-20,Sabotage,1936,https://boxd.it/1RqC,3
2020-08-23,The Skin Game,1931,https://boxd.it/ydW,2
2020-08-23,Number Seventeen,1932,https://boxd.it/1N14,1.5
2020-08-25,Yes or No: Come Back to Me,2012,https://boxd.it/4iJ6,2
2020-08-29,Multiplicity,1996,https://boxd.it/1Z16,2
2020-08-29,Class Action Park,2020,https://boxd.it/nvJm,4
2020-08-31,Seoul Station,2016,https://boxd.it/dBYs,3
2020-09-04,Bruce Almighty,2003,https://boxd.it/2aCC,2.5
2020-09-04,Made,2001,https://boxd.it/1LBu,1
2020-09-04,The Terror,1963,https://boxd.it/1iBU,3
2020-09-04,Fun and Fancy Free,1947,https://boxd.it/LXI,3
2020-09-04,Hellboy II: The Golden Army,2008,https://boxd.it/1Ug6,3.5
2020-09-04,The Man Who Knew Too Much,1934,https://boxd.it/20uI,3.5
2020-09-04,The Man Who Knew Too Much,1956,https://boxd.it/2a5S,3.5
2020-09-07,Bill & Ted Face the Music,2020,https://boxd.it/i7BI,3.5
2020-09-08,Mr. Deeds Goes to Town,1936,https://boxd.it/1wWM,3
2020-09-10,The Purple Rose of Cairo,1985,https://boxd.it/1VeU,3
2020-09-10,Amityville II: The Possession,1982,https://boxd.it/1KwI,2
2020-09-12,The Babysitter,2017,https://boxd.it/eP1w,3.5
2020-09-13,Dune,1984,https://boxd.it/29tY,3
2020-09-13,The Babysitter: Killer Queen,2020,https://boxd.it/n4VA,1.5
2020-09-17,Piranha,1978,https://boxd.it/1wTI,3
